Пользователь	Югин Дмитрий
Компьютер	Progr10
Дата и время	25.09.2017 11:11:59
	
Параметры:	Период запроса: 01.01.2017 - 31.12.2017
	
День	ID Интернет заказа	Код товара	Количество отгрузок	Сумма отгрузок	Количество возвратов	Сумма возвратов
20.01.2017	4 934 059	133 027	1	1 140		
09.02.2017	2 739 696	133 079	1	1 750		
16.01.2017	4 349 285	133 098			1	965
13.01.2017	4 349 285	133 098	1	965		
10.03.2017	4 204 155	133 098	1	965		
13.03.2017	4 204 155	133 098			1	965
16.02.2017	3 233 930	133 227	1	5 275		
13.03.2017	2 537 467	133 277	1	3 675		
18.09.2017	984 397	104 799			1	27 740
11.05.2017	3 399 540	104 799	1	25 220		
15.09.2017	984 397	104 799	1	27 740		
02.02.2017	2 514 251	119 211	1	24 525		
17.03.2017	2 757 108	119 236	1	17 490		
20.03.2017	2 757 108	119 236			1	17 490
05.04.2017	2 196 331	126 561	1	10 825		
27.06.2017	3 642 868	133 373	1	3 800		
21.03.2017	3 712 289	68 432			1	2 400
20.03.2017	3 712 289	68 432	1	2 400		
10.05.2017	5 683 965	82 613			1	2 470
05.05.2017	5 683 965	82 613	1	2 470		
03.03.2017	313 687	105 283	1	18 900		
02.05.2017	240 576	105 345	1	22 820		
07.09.2017	2 684 009	119 603	1	15 080		
18.08.2017	1 819 913	119 611			1	21 950
17.08.2017	1 819 913	119 611	1	21 950		
25.08.2017	1 072 374	119 648			1	5 110
17.08.2017	5 627 273	119 648	1	5 200		
24.08.2017	1 208 948	119 648	1	5 165		
07.02.2017	1 206 096	119 648	1	4 890		
18.08.2017	5 627 273	119 648			1	5 200
24.08.2017	1 072 374	119 648	1	5 110		
04.09.2017	1 208 948	119 648			1	5 165
11.05.2017	5 364 739	126 701	1	13 535		
14.03.2017	4 238 269	133 918	1	1 140		
07.04.2017	3 380 069	37 782	1	8 605		
30.01.2017	957 112	37 782	1	8 860		
08.02.2017	5 645 389	37 782	1	13 370		
10.04.2017	3 380 069	37 782			1	8 605
15.09.2017	436 487	37 782	1	11 695		
26.07.2017	5 539 476	37 783			1	14 035
25.07.2017	5 539 476	37 783	1	14 035		
14.02.2017	4 193 261	68 539	1	2 325		
07.06.2017	3 419 828	134 063	1	1 680		
17.02.2017	691 289	134 075	1	1 690		
03.02.2017	515 021	134 135	1	2 015		
28.07.2017	1 038 244	134 322	1	2 505		
03.02.2017	2 642 500	134 338	1	4 470		
15.09.2017	4 646 152	141 176	1	485		
07.03.2017	4 129 415	133 727	1	1 055		
29.03.2017	1 949 400	133 727	1	1 050		
03.04.2017	5 722 377	133 727	1	1 065		
20.06.2017	3 949 355	133 727	2	2 710		
14.03.2017	1 075 514	133 747	1	1 670		
18.09.2017	3 779 708	133 775	1	1 035		
21.07.2017	788 727	133 775	1	1 150		
19.09.2017	3 779 708	133 775			1	1 035
25.09.2017	2 824 761	140 786	1	3 765		
16.01.2017	5 488 501	26 905	1	6 885		
14.02.2017	220 954	105 414	1	905		
05.06.2017	2 910 644	105 466	1	855		
06.06.2017	2 910 644	105 466			1	855
08.08.2017	5 277 952	105 469	1	780		
09.08.2017	5 277 952	105 469			1	780
23.06.2017	1 486 950	125 938	1	800		
13.04.2017	4 774 356	133 130	1	1 785		
14.04.2017	4 774 356	133 130			1	1 785
08.02.2017	1 182 858	133 168	1	7 430		
08.08.2017	5 988 646	133 168	1	8 420		
31.01.2017	2 553 956	133 168	1	8 015		
27.02.2017	3 191 517	133 168	1	8 240		
17.02.2017	2 078 970	133 168			1	7 925
20.02.2017	2 471 575	133 168	1	7 925		
01.02.2017	1 958 896	133 168	1	8 150		
15.02.2017	2 078 970	133 168	1	7 925		
02.02.2017	1 958 896	133 168			1	8 150
03.05.2017	2 938 236	133 168	1	8 600		
16.05.2017	2 374 620	133 168	1	7 790		
19.06.2017	2 374 620	133 168			1	7 790
18.01.2017	4 040 137	133 175	1	11 770		
12.01.2017	1 065 339	133 191	1	2 715		
13.03.2017	1 216 146	133 262	1	1 450		
16.03.2017	1 216 146	133 262			1	1 450
07.09.2017	2 458 436	140 388	1	1 790		
08.09.2017	2 458 436	140 388			1	1 790
28.04.2017	2 724 874	30 057	1	5 870		
13.01.2017	205 845	119 288	1	9 915		
16.01.2017	205 845	119 288			1	9 915
22.05.2017	5 285 306	126 519	1	21 075		
05.09.2017	2 863 263	133 362	1	7 520		
18.05.2017	2 950 779	133 364	1	13 685		
02.02.2017	268 563	133 364	1	12 415		
05.06.2017	2 315 661	133 364	1	13 340		
03.02.2017	268 563	133 364			1	12 415
28.04.2017	5 966 632	133 473	1	7 905		
14.07.2017	1 734 478	133 473	1	8 705		
02.05.2017	5 966 632	133 473			1	7 905
30.06.2017	2 260 786	37 850	1	1 500		
13.01.2017	4 221 559	37 850	1	1 500		
19.09.2017	2 762 140	112 862	1	9 015		
24.04.2017	5 397 724	119 949	1	9 365		
26.04.2017	5 397 724	119 949			1	9 365
19.04.2017	3 056 465	119 967	1	5 215		
26.05.2017	4 389 916	126 954	1	2 310		
15.09.2017	984 397	127 025	1	22 200		
20.03.2017	5 572 810	127 025	1	23 680		
13.01.2017	2 162 102	127 070	1	525		
11.05.2017	5 364 739	126 208	2	17 630		
11.05.2017	5 364 739	126 208	1	8 675		
18.05.2017	5 364 739	126 208			1	8 675
17.05.2017	3 514 389	126 208	1	8 860		
25.01.2017	4 384 637	133 115	1	2 800		
05.07.2017	5 284 236	133 115	1	3 080		
05.01.2017	3 182 241	133 115	1	2 800		
17.07.2017	5 343 582	133 115	1	3 080		
12.05.2017	4 347 404	133 115	1	3 360		
26.07.2017	2 212 484	133 115	1	3 080		
15.05.2017	4 347 404	133 115			1	3 360
05.07.2017	5 284 236	133 115			1	3 080
02.06.2017	3 793 886	133 140	1	945		
06.03.2017	3 623 946	133 140	1	790		
12.09.2017	1 534 896	140 134	1	1 575		
18.09.2017	984 397	140 325			1	22 065
15.09.2017	984 397	140 325	1	22 065		
05.01.2017	2 581 138	97 858	1	29 770		
10.08.2017	1 451 250	98 111	1	16 900		
11.04.2017	5 609 045	112 560	1	13 980		
12.04.2017	952 070	112 560			1	14 605
07.07.2017	2 955 056	112 560	1	12 935		
10.07.2017	2 955 056	112 560			1	12 935
11.04.2017	952 070	112 560	1	14 605		
26.07.2017	5 539 476	112 679			1	13 470
25.07.2017	5 539 476	112 679	1	13 470		
12.01.2017	2 445 828	119 549	2	18 550		
11.04.2017	1 345 449	119 549	1	9 475		
16.01.2017	2 445 828	119 549			1	8 945
24.03.2017	4 792 572	119 557	1	15 695		
08.02.2017	3 661 182	119 667	1	8 930		
26.04.2017	5 397 724	119 720			1	9 265
24.04.2017	5 397 724	119 720	1	9 265		
08.03.2017	2 323 923	126 673	1	3 720		
20.02.2017	1 677 100	126 796	1	4 640		
02.03.2017	4 028 341	133 732	1	1 050		
14.02.2017	4 193 261	133 984	1	1 655		
10.02.2017	3 567 798	75 029	1	2 545		
27.03.2017	2 431 590	75 156	1	4 655		
26.06.2017	2 402 363	75 156	1	5 125		
06.04.2017	2 679 696	75 164			1	4 725
05.04.2017	2 679 696	75 164	2	9 450		
02.02.2017	2 514 251	119 210	1	27 325		
03.02.2017	2 514 251	119 210			1	27 325
18.09.2017	984 397	119 381			1	20 140
15.09.2017	984 397	119 381	1	20 140		
19.09.2017	965 358	119 381	1	19 885		
10.03.2017	175 655	126 421	1	7 885		
22.09.2017	5 954 667	133 392	1	1 750		
04.08.2017	2 504 617	133 412	1	12 915		
17.01.2017	5 269 350	120 030			1	12 790
06.03.2017	2 172 867	120 030	1	7 670		
16.01.2017	5 269 350	120 030	1	12 790		
07.03.2017	2 172 867	120 030			1	7 670
07.07.2017	3 149 771	126 965	1	13 285		
10.07.2017	3 149 771	126 965			1	13 285
27.02.2017	5 958 915	134 285	1	2 625		
21.07.2017	1 523 979	84 442	1	39 480		
12.09.2017	5 410 342	119 013	1	8 900		
27.01.2017	297 172	119 018	1	7 245		
19.04.2017	3 024 551	119 021	1	7 095		
18.08.2017	5 831 502	126 019	1	4 950		
14.02.2017	1 690 955	133 054	1	1 320		
20.01.2017	286 621	133 092	1	1 140		
24.04.2017	2 806 599	133 111	1	2 310		
25.04.2017	2 310 427	133 112	1	1 785		
27.06.2017	3 428 823	133 271	1	3 435		
05.05.2017	4 019 991	133 282	1	3 780		
10.05.2017	4 019 991	133 282			1	3 780
09.03.2017	3 521 420	133 349	1	11 120		
24.04.2017	1 560 348	112 594	1	9 540		
25.04.2017	1 560 348	112 594			1	9 540
07.03.2017	3 906 800	119 543	1	7 130		
27.06.2017	5 277 948	119 590	1	14 375		
04.07.2017	5 053 875	119 691	1	10 205		
28.06.2017	510 926	126 650	1	3 210		
28.06.2017	1 872 551	126 650	1	3 060		
25.07.2017	377 773	126 940	1	3 565		
07.06.2017	1 700 445	126 940	1	3 885		
17.01.2017	3 312 337	126 940	1	3 240		
08.08.2017	2 393 303	126 940	1	3 565		
28.03.2017	2 055 996	126 940	1	3 240		
07.02.2017	5 878 330	126 940	1	3 240		
24.07.2017	5 590 472	126 940	1	3 565		
21.02.2017	2 712 102	133 728	1	1 605		
22.02.2017	4 743 203	133 728	1	1 580		
23.01.2017	816 438	133 739			1	1 930
16.01.2017	816 438	133 739	1	1 930		
24.05.2017	4 612 758	133 753	1	1 195		
02.02.2017	4 702 280	133 788	1	1 540		
03.02.2017	4 702 280	133 788			1	1 540
09.03.2017	4 679 743	119 983	1	11 410		
25.07.2017	1 386 347	119 983			1	11 555
24.07.2017	1 386 347	119 983	1	11 555		
26.04.2017	3 886 080	120 023	1	12 290		
14.03.2017	5 767 093	120 023	1	13 030		
15.03.2017	5 767 093	120 023			1	13 030
20.07.2017	815 276	126 986	1	13 455		
19.09.2017	832 396	134 355	1	5 880		
14.02.2017	1 941 801	134 355	1	5 880		
11.01.2017	3 411 707	31 795	1	785		
16.01.2017	5 343 362	106 186			1	3 745
13.01.2017	5 343 362	106 186	1	3 745		
16.03.2017	920 487	113 326	1	10 715		
10.04.2017	3 453 867	120 310	1	19 285		
07.08.2017	3 618 701	120 310			1	19 130
11.04.2017	3 453 867	120 310			1	19 285
04.08.2017	3 618 701	120 310	1	19 130		
03.03.2017	1 160 962	120 424	1	7 620		
20.04.2017	2 633 009	120 424	1	7 745		
10.02.2017	5 587 369	120 427	1	7 130		
08.03.2017	311 597	120 427	1	8 310		
17.01.2017	1 150 823	134 544	1	525		
25.09.2017	4 045 889	2 332			7	16 840
22.09.2017	4 045 889	2 332	7	16 840		
02.02.2017	3 361 752	69 863	1	7 085		
03.02.2017	1 279 164	126 580	1	17 175		
27.06.2017	3 642 868	133 371	1	6 885		
22.09.2017	5 954 667	133 393	1	4 465		
18.04.2017	418 102	133 541	1	7 895		
21.03.2017	2 701 295	133 583	1	5 155		
13.02.2017	4 040 838	133 623	1	6 565		
22.08.2017	5 287 157	62 773	1	37 035		
30.05.2017	2 325 348	62 773	1	49 380		
01.06.2017	2 325 348	62 773			1	49 380
26.04.2017	1 605 808	105 410			1	9 535
20.04.2017	1 605 808	105 410	1	8 550		
21.04.2017	1 605 808	105 410			1	8 550
26.04.2017	1 605 808	105 410	1	9 535		
01.02.2017	352 551	105 492	1	6 220		
17.03.2017	3 556 450	111 864	1	9 950		
20.03.2017	3 556 450	111 864			1	9 950
17.07.2017	3 187 267	112 048	1	35 180		
17.05.2017	3 514 389	126 209	2	11 570		
11.05.2017	5 364 739	126 209	1	5 880		
18.05.2017	5 364 739	126 209			1	5 000
16.08.2017	1 008 056	133 093	1	1 060		
21.08.2017	1 008 056	133 093			1	1 060
16.01.2017	5 480 536	30 359	1	6 915		
14.06.2017	2 655 935	30 359	1	6 340		
17.01.2017	5 480 536	30 359			1	6 915
24.01.2017	4 885 858	30 359	1	6 915		
27.02.2017	4 915 340	30 359	1	7 505		
29.08.2017	3 575 183	30 359	3	20 780		
30.08.2017	3 575 183	30 359			3	20 780
26.06.2017	2 655 935	30 359			1	6 340
28.06.2017	5 079 411	30 359	1	6 340		
17.07.2017	5 079 411	30 359			1	5 390
24.01.2017	4 885 858	30 359			1	6 915
16.02.2017	1 845 755	112 692	1	17 490		
13.03.2017	4 899 084	119 624	1	21 565		
14.03.2017	4 899 084	119 624			1	21 565
08.06.2017	596 187	119 690	1	7 580		
14.02.2017	513 193	119 690	1	7 335		
23.01.2017	439 576	133 713			1	5 990
20.01.2017	439 576	133 713	1	5 990		
15.05.2017	2 818 290	133 713			1	6 350
15.05.2017	2 818 290	133 713	1	6 350		
07.03.2017	2 111 685	133 761	1	815		
16.02.2017	1 128 449	133 761	1	735		
15.09.2017	1 361 599	133 761	1	740		
23.01.2017	439 576	133 889			1	6 755
20.01.2017	439 576	133 889	1	6 755		
26.01.2017	5 560 461	133 924	1	1 490		
27.01.2017	5 560 461	133 924			1	1 490
13.04.2017	4 242 363	134 015	1	2 100		
25.01.2017	4 384 637	134 015	1	2 100		
02.08.2017	507 611	112 775			1	2 465
01.08.2017	507 611	112 775	1	2 465		
17.05.2017	2 999 808	119 943	1	12 465		
09.03.2017	4 679 743	119 986	1	10 500		
10.03.2017	4 679 743	119 986			1	10 500
06.02.2017	552 549	120 032	1	8 100		
11.04.2017	4 767 438	126 948	1	700		
10.07.2017	3 362 339	105 674	1	5 970		
19.01.2017	747 998	105 674	1	5 515		
19.01.2017	5 344 818	105 674	1	6 245		
03.07.2017	3 362 339	105 674			1	5 970
03.07.2017	3 362 339	105 674	1	5 970		
13.09.2017	3 191 326	105 674	1	5 975		
27.03.2017	2 559 132	119 020	1	8 500		
07.07.2017	235 633	119 020	1	8 500		
17.05.2017	2 298 241	119 020	1	8 210		
14.06.2017	5 281 276	119 122	1	32 790		
10.02.2017	2 789 336	126 168	1	5 080		
16.01.2017	230 250	133 060	1	1 315		
19.05.2017	4 713 524	133 060	1	1 575		
18.01.2017	230 250	133 060			1	1 315
12.07.2017	968 081	133 060	1	1 445		
22.05.2017	4 713 524	133 060			1	1 575
13.04.2017	4 774 356	133 129	1	1 785		
14.04.2017	4 774 356	133 129			1	1 785
06.03.2017	3 623 946	133 141	1	700		
15.03.2017	3 467 119	133 165	1	6 045		
02.06.2017	5 710 459	133 222	1	4 200		
07.06.2017	5 873 911	133 222			1	3 500
13.06.2017	2 600 776	133 222	1	3 500		
13.01.2017	5 343 362	133 304	1	1 925		
24.08.2017	5 944 471	140 180			1	3 265
23.08.2017	5 944 471	140 180	1	3 265		
16.08.2017	4 608 762	140 417	1	2 135		
03.03.2017	4 252 136	112 519			1	19 730
02.03.2017	4 252 136	112 519	1	19 730		
02.06.2017	5 361 931	119 586	1	9 075		
09.03.2017	1 176 507	119 610			1	12 155
10.04.2017	4 301 825	119 610	1	12 660		
07.03.2017	1 176 507	119 610	1	12 155		
11.08.2017	4 304 238	126 923	1	3 370		
10.03.2017	630 589	126 923	1	3 065		
11.01.2017	3 411 707	126 923	1	3 065		
30.05.2017	1 382 405	126 944	1	2 835		
31.05.2017	1 382 405	126 944			1	2 835
20.01.2017	5 558 349	133 770	1	1 270		
10.02.2017	4 607 116	133 770	1	1 280		
24.05.2017	4 491 994	133 897	1	4 425		
09.08.2017	2 621 086	140 957	1	935		
09.08.2017	2 621 086	140 957	1	780		
16.06.2017	2 033 713	97 830	1	4 420		
30.06.2017	5 913 777	97 830	1	4 245		
15.09.2017	316 215	97 830	1	4 600		
20.03.2017	3 074 517	97 830	1	4 040		
21.03.2017	3 074 517	97 830			1	4 040
09.03.2017	2 298 882	104 937	1	8 285		
20.07.2017	5 608 857	104 940	1	7 060		
17.01.2017	4 934 419	104 940	1	5 350		
19.01.2017	4 934 419	104 940			1	5 350
03.02.2017	2 514 251	119 212			1	26 270
02.02.2017	2 514 251	119 212	1	26 270		
05.09.2017	576 367	119 363	1	23 155		
21.04.2017	3 962 801	133 417	1	10 970		
25.01.2017	1 154 646	133 417	1	9 215		
13.02.2017	5 356 015	133 481	1	6 390		
11.01.2017	1 209 084	126 271	1	1 015		
06.09.2017	996 884	133 024	1	4 815		
24.07.2017	3 394 339	133 139	1	1 060		
16.03.2017	815 914	133 182	1	2 625		
03.02.2017	3 124 505	133 182	1	2 625		
14.03.2017	1 718 726	133 207	1	2 275		
02.08.2017	5 177 910	140 440	1	6 200		
02.06.2017	2 588 075	82 777	1	3 015		
05.06.2017	2 588 075	82 777			1	3 015
06.03.2017	4 559 946	119 561	1	16 890		
01.03.2017	5 690 194	119 670	1	12 370		
17.05.2017	3 618 333	119 670			1	12 660
12.04.2017	3 618 333	119 670	1	12 660		
01.03.2017	5 690 194	119 670			1	12 370
13.01.2017	3 143 916	119 670	1	12 840		
28.07.2017	1 038 244	126 686	1	2 285		
13.01.2017	2 162 102	126 706	1	2 910		
23.01.2017	5 209 980	126 706	1	3 060		
15.02.2017	3 784 304	126 777	1	5 445		
16.02.2017	3 784 304	126 777			1	5 445
01.02.2017	606 095	133 937	1	3 675		
26.01.2017	3 633 443	134 019	1	1 490		
03.02.2017	2 642 500	53 574	1	12 935		
20.01.2017	591 714	82 268	1	17 720		
28.02.2017	2 087 059	104 939			1	7 750
27.02.2017	2 087 059	104 939	1	7 750		
23.06.2017	2 708 859	104 951	1	10 935		
17.07.2017	3 149 847	126 315	1	11 550		
18.09.2017	2 263 338	126 315	1	10 500		
17.07.2017	3 149 847	126 315			1	11 550
15.05.2017	5 521 559	133 475			1	1 470
03.05.2017	5 521 559	133 475	1	1 470		
01.02.2017	5 142 750	133 571	1	3 150		
24.03.2017	1 722 863	119 933	1	7 035		
31.03.2017	1 722 863	119 933			1	7 035
26.06.2017	4 239 075	119 984	1	17 610		
13.07.2017	5 811 616	127 073	1	2 205		
01.02.2017	606 095	134 090	1	1 490		
17.08.2017	1 577 058	134 123			1	4 815
02.08.2017	1 022 044	134 123	1	4 815		
16.08.2017	1 577 058	134 123	1	4 815		
02.06.2017	5 619 314	106 101	1	12 110		
27.04.2017	818 224	113 111	1	12 305		
07.04.2017	2 258 094	120 442	1	12 120		
07.03.2017	4 559 946	120 456			1	12 000
06.03.2017	4 559 946	120 456	1	12 000		
30.08.2017	814 071	127 455	1	4 730		
31.08.2017	814 071	127 455			1	4 730
14.02.2017	4 284 573	127 509	1	2 495		
15.02.2017	4 284 573	127 509			1	2 495
09.01.2017	4 563 820	99 422	1	1 945		
12.01.2017	2 113 734	120 623			1	4 785
11.01.2017	2 113 734	120 623	1	4 785		
13.04.2017	4 774 356	127 636	1	6 720		
13.01.2017	5 058 624	127 636	1	5 600		
17.01.2017	2 767 435	127 821	1	7 515		
20.06.2017	5 345 326	134 976			1	2 800
19.06.2017	5 345 326	134 976	1	2 800		
18.05.2017	1 707 179	131 900	1	18 940		
03.08.2017	1 223 078	138 882	1	2 715		
13.01.2017	4 901 944	68 423	1	1 990		
28.02.2017	5 141 388	82 639			1	8 395
01.09.2017	4 638 564	82 639	1	8 395		
27.02.2017	5 141 388	82 639	1	8 395		
07.04.2017	1 640 550	82 639	1	8 395		
13.01.2017	3 623 050	97 974	1	18 805		
27.01.2017	4 906 913	112 742	1	4 900		
30.05.2017	3 755 368	112 755	1	3 550		
21.04.2017	1 642 001	112 758	1	5 650		
30.05.2017	3 755 368	112 758	1	5 650		
01.03.2017	1 557 689	119 608	1	14 790		
24.03.2017	4 792 572	119 685	1	7 430		
14.02.2017	5 556 227	126 927	1	1 640		
20.01.2017	5 558 349	133 754	1	1 490		
23.01.2017	5 558 349	133 754			1	1 490
16.01.2017	4 645 405	133 816			1	2 635
09.01.2017	4 645 405	133 816	1	2 635		
18.01.2017	4 040 137	133 894	1	7 250		
15.08.2017	2 457 871	29 917	1	16 100		
10.04.2017	3 380 069	29 917			1	24 175
07.04.2017	3 380 069	29 917	1	24 175		
02.08.2017	507 611	75 091			1	3 110
01.08.2017	507 611	75 091	1	3 110		
18.05.2017	4 280 013	75 108	1	3 530		
25.08.2017	5 508 978	104 676	1	16 985		
16.01.2017	4 340 183	133 415	1	12 935		
17.01.2017	4 340 183	133 415			1	12 935
14.02.2017	220 954	33 586	1	685		
06.06.2017	4 898 733	33 586	1	685		
16.08.2017	1 767 476	119 121	1	36 070		
07.07.2017	5 358 654	126 131	1	6 420		
24.04.2017	3 310 690	133 244	1	8 600		
25.04.2017	3 310 690	133 244			1	8 600
16.06.2017	1 871 340	68 565	1	1 870		
08.06.2017	2 988 021	119 928	1	4 895		
21.03.2017	4 656 467	127 031	1	22 355		
14.02.2017	1 087 638	127 072	1	1 330		
13.01.2017	2 162 102	127 072	1	1 380		
06.02.2017	1 653 229	127 072	1	1 350		
08.02.2017	2 057 403	127 072			1	1 405
13.03.2017	5 723 713	127 072	1	1 370		
06.02.2017	2 057 403	127 072	1	1 405		
14.02.2017	3 628 245	127 134	1	3 580		
14.03.2017	4 238 269	134 143	1	2 365		
